Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image
55964,55964,55964,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004759.jpg
25779,25779,25779,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00002669.jpg
15041,15041,15041,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012636.jpg
65023,65023,65023,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017972.jpg
54139,54139,54139,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015363.jpg
12036,12036,12036,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006942.jpg
25679,25679,25679,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00009041.jpg
47535,47535,47535,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I739993_C1.jpg
27051,27051,27051,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051881.jpg
22302,22302,22302,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I199062_C1.jpg
32446,32446,32446,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002723.jpg
8035,8035,8035,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005452.jpg
63506,63506,63506,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001841.jpg
2891,2891,2891,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009856.jpg
46541,46541,46541,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I496719_C2.jpg
52321,52321,52321,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014394.jpg
69683,69683,69683,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001165.jpg
45164,45164,45164,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I366532_C2.jpg
43685,43685,43685,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I303497_C1.jpg
43360,43360,43360,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I172723_C1.jpg
3278,3278,3278,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000675.jpg
15887,15887,15887,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000957.jpg
5880,5880,5880,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005915.jpg
23144,23144,23144,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I417161_C2.jpg
63642,63642,63642,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007801.jpg
13631,13631,13631,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014018.jpg
53549,53549,53549,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020297.jpg
22815,22815,22815,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I599294_C1.jpg
49421,49421,49421,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00011108.jpg
27805,27805,27805,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000827.jpg
64107,64107,64107,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018918.jpg
37741,37741,37741,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002490.jpg
26247,26247,26247,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00003804.jpg
7627,7627,7627,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002484.jpg
24183,24183,24183,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00002475.jpg
57103,57103,57103,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002988.jpg
37369,37369,37369,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041914.jpg
30814,30814,30814,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041049.jpg
10741,10741,10741,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016086.jpg
12840,12840,12840,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012004.jpg
65282,65282,65282,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012435.jpg
50004,50004,50004,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016608.jpg
22255,22255,22255,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I799263_C1.jpg
15176,15176,15176,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002960.jpg
32072,32072,32072,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00005335.jpg
55729,55729,55729,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019457.jpg
57974,57974,57974,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019767.jpg
1941,1941,1941,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00000381.jpg
63099,63099,63099,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010791.jpg
57125,57125,57125,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013301.jpg
61025,61025,61025,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014043.jpg
19037,19037,19037,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I274789_C1.jpg
18475,18475,18475,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00005945.jpg
60524,60524,60524,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019525.jpg
54634,54634,54634,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012987.jpg
25423,25423,25423,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00017002.jpg
23972,23972,23972,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00001198.jpg
45148,45148,45148,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I499170_C1.jpg
33695,33695,33695,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00003152.jpg
69096,69096,69096,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015315.jpg
65965,65965,65965,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016374.jpg
10788,10788,10788,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006504.jpg
68425,68425,68425,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008916.jpg
2247,2247,2247,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017371.jpg
6633,6633,6633,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010624.jpg
2376,2376,2376,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013488.jpg
9897,9897,9897,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001844.jpg
30092,30092,30092,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00018151.jpg
43536,43536,43536,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I863504_C1.jpg
55681,55681,55681,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005189.jpg
71541,71541,71541,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017617.jpg
12545,12545,12545,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000787.jpg
65017,65017,65017,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020436.jpg
66004,66004,66004,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005769.jpg
71183,71183,71183,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010028.jpg
61902,61902,61902,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004603.jpg
69790,69790,69790,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004173.jpg
35322,35322,35322,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00001133.jpg
54269,54269,54269,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013472.jpg
34277,34277,34277,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00039659.jpg
6839,6839,6839,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013646.jpg
68821,68821,68821,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010647.jpg
49501,49501,49501,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00016228.jpg
36503,36503,36503,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00019074.jpg
34589,34589,34589,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00052711.jpg
1270,1270,1270,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00004849.jpg
4672,4672,4672,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013750.jpg
70109,70109,70109,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007632.jpg
34165,34165,34165,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00039566.jpg
35669,35669,35669,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00052347.jpg
11129,11129,11129,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004328.jpg
8453,8453,8453,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009894.jpg
53657,53657,53657,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010243.jpg
31361,31361,31361,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00006903.jpg
52263,52263,52263,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003799.jpg
59839,59839,59839,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009199.jpg
37140,37140,37140,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00055023.jpg
17662,17662,17662,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I274796_C2.jpg
13361,13361,13361,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002607.jpg
29505,29505,29505,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002603.jpg
71598,71598,71598,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004865.jpg
40771,40771,40771,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041044.jpg
7638,7638,7638,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009573.jpg
4374,4374,4374,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006650.jpg
40147,40147,40147,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00053766.jpg
25329,25329,25329,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00004758.jpg
9932,9932,9932,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005185.jpg
9267,9267,9267,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006194.jpg
57063,57063,57063,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000057.jpg
44283,44283,44283,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I464059_C2.jpg
64170,64170,64170,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006829.jpg
16537,16537,16537,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011536.jpg
70444,70444,70444,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016804.jpg
39838,39838,39838,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/HZBM-00000486.jpg
56099,56099,56099,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017677.jpg
43864,43864,43864,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I572401_C1.jpg
40866,40866,40866,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00043295.jpg
45448,45448,45448,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1829_1.jpg
14097,14097,14097,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017685.jpg
3735,3735,3735,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006259.jpg
61943,61943,61943,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006252.jpg
1486,1486,1486,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00003833.jpg
69156,69156,69156,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011457.jpg
68081,68081,68081,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013059.jpg
52397,52397,52397,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015094.jpg
4877,4877,4877,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004350.jpg
33048,33048,33048,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000268.jpg
50474,50474,50474,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012148.jpg
353,353,353,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00000118.jpg
8034,8034,8034,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000680.jpg
41383,41383,41383,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00040414.jpg
41072,41072,41072,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00008024.jpg
26550,26550,26550,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00001608.jpg
38053,38053,38053,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00011712.jpg
25418,25418,25418,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00011512.jpg
71639,71639,71639,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012522.jpg
10092,10092,10092,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014790.jpg
23919,23919,23919,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00013198.jpg
57985,57985,57985,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020033.jpg
26003,26003,26003,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00013792.jpg
54682,54682,54682,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017980.jpg
21161,21161,21161,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I819198_C2.jpg
20763,20763,20763,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX1012_1.jpg
58344,58344,58344,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013426.jpg
35519,35519,35519,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002514.jpg
63160,63160,63160,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013352.jpg
69362,69362,69362,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014426.jpg
37253,37253,37253,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00005285.jpg
1400,1400,1400,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00000542.jpg
70398,70398,70398,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009337.jpg
51343,51343,51343,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000490.jpg
41301,41301,41301,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00016728.jpg
24407,24407,24407,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00016120.jpg
5093,5093,5093,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009012.jpg
48808,48808,48808,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_DR/DOM 000010 010.jpeg
41737,41737,41737,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00007653.jpg
60464,60464,60464,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012709.jpg
45465,45465,45465,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I823094_C1.jpg
14119,14119,14119,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017256.jpg
49310,49310,49310,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00000613.jpg
67419,67419,67419,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005457.jpg
13858,13858,13858,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010290.jpg
6435,6435,6435,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018619.jpg
26346,26346,26346,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00013196.jpg
48163,48163,48163,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000055 004.jpeg
37732,37732,37732,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00046228.jpg
28110,28110,28110,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00046170.jpg
64021,64021,64021,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019271.jpg
41889,41889,41889,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00024629.jpg
23193,23193,23193,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX1214_1.jpg
44222,44222,44222,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I331696_C1.jpg
7671,7671,7671,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014289.jpg
7673,7673,7673,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000519.jpg
20385,20385,20385,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I349064_C2.jpg
53684,53684,53684,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004319.jpg
38540,38540,38540,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00010896.jpg
53844,53844,53844,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000981.jpg
46549,46549,46549,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I135167_C1.jpg
20979,20979,20979,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I375627_C2.jpg
68985,68985,68985,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011491.jpg
11867,11867,11867,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012437.jpg
69235,69235,69235,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004838.jpg
47530,47530,47530,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I161883_C1.jpg
1975,1975,1975,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00003926.jpg
34439,34439,34439,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00034998.jpg
21210,21210,21210,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I270888_C1.jpg
35040,35040,35040,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00023978.jpg
33942,33942,33942,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00018783.jpg
68097,68097,68097,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000481.jpg
55866,55866,55866,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010753.jpg
27311,27311,27311,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00042542.jpg
39614,39614,39614,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00042554.jpg
34717,34717,34717,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00001913.jpg
43812,43812,43812,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I730922_C1.jpg
13737,13737,13737,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011612.jpg
32026,32026,32026,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00048362.jpg
35376,35376,35376,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00012383.jpg
62303,62303,62303,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016392.jpg
10193,10193,10193,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00019051.jpg
63716,63716,63716,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000021035.jpg
52065,52065,52065,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017880.jpg
26161,26161,26161,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00004291.jpg
61925,61925,61925,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020841.jpg
21109,21109,21109,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00004891.jpg
65102,65102,65102,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018976.jpg
8011,8011,8011,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00007565.jpg
46395,46395,46395,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I559396_C1.jpg
2432,2432,2432,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016720.jpg
43796,43796,43796,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1143_1.jpg
3272,3272,3272,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004669.jpg
56092,56092,56092,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008467.jpg
11744,11744,11744,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015663.jpg
37835,37835,37835,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002418.jpg
23717,23717,23717,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00002625.jpg
67602,67602,67602,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008881.jpg
42728,42728,42728,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I646306_C1.jpg
54548,54548,54548,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011989.jpg
44977,44977,44977,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1186_3.jpg
23730,23730,23730,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00000987.jpg
54164,54164,54164,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006788.jpg
51271,51271,51271,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000748.jpg
50180,50180,50180,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012105.jpg
32918,32918,32918,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002267.jpg
9991,9991,9991,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011936.jpg
65710,65710,65710,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014342.jpg
12212,12212,12212,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017959.jpg
8883,8883,8883,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017890.jpg
49735,49735,49735,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00011863.jpg
2578,2578,2578,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006914.jpg
12487,12487,12487,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001303.jpg
20586,20586,20586,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I636009_C1.jpg
70571,70571,70571,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014594.jpg
19260,19260,19260,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I838620_C2.jpg
31281,31281,31281,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051323.jpg
16750,16750,16750,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010822.jpg
30738,30738,30738,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00048473.jpg
44525,44525,44525,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I146515_C1.jpg
16244,16244,16244,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018545.jpg
5966,5966,5966,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014946.jpg
25797,25797,25797,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00003159.jpg
20174,20174,20174,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I471011_C2.jpg
60318,60318,60318,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011395.jpg
34556,34556,34556,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00039825.jpg
4065,4065,4065,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017091.jpg
56559,56559,56559,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000140.jpg
64441,64441,64441,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005801.jpg
44421,44421,44421,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I628722_C2.jpg
17549,17549,17549,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I706286_C1.jpg
69144,69144,69144,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015389.jpg
41183,41183,41183,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00024147.jpg
59663,59663,59663,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012166.jpg
44189,44189,44189,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I551400_C1.jpg
6498,6498,6498,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011619.jpg
45289,45289,45289,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I668333_C1.jpg
29835,29835,29835,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00032211.jpg
4139,4139,4139,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006445.jpg
27434,27434,27434,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002500.jpg
58011,58011,58011,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000847.jpg
13724,13724,13724,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004638.jpg
49866,49866,49866,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00008010.jpg
34975,34975,34975,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/JBKV-00000365.jpg
41528,41528,41528,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00013885.jpg
58777,58777,58777,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019208.jpg
71941,71941,71941,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005357.jpg
10454,10454,10454,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005724.jpg
